,uid,anime_uid,score
136323,152821,11499,5
136324,295984,36359,2
136325,10172,159,9
136326,189470,11499,8
136327,169505,11499,6
136329,6585,159,5
136331,172283,11499,7
136333,67335,11499,4
136334,227675,33964,6
136335,58117,11499,8
136336,180404,11499,7
136339,189630,11499,9
136340,66561,11499,2
136341,298952,36267,8
136343,280232,36267,7
136344,282175,36267,7
136345,130869,11499,8
136347,188610,2718,3
136348,176287,2718,3
136349,65765,11499,8
136351,208760,3075,7
136352,119569,11499,8
136353,283761,36267,10
136355,60993,11499,8
136357,282239,36267,7
136358,313982,167,6
136361,278819,36267,6
136362,149879,167,9
136363,35406,167,8
136365,17519,167,8
136367,88525,167,9
136369,73249,167,10
136371,29417,167,8
136373,6726,167,3
136374,132319,167,9
136375,21012,167,10
136377,268270,167,7
136379,6394,167,8
136380,187711,167,8
136381,106013,167,6
136382,5340,167,8
136384,11359,167,8
136385,302779,22785,4
136386,3878,167,8
136387,211506,22785,6
136389,212053,18137,10
136390,23,167,9
136391,278269,18137,10
136393,8728,167,9
136395,14087,167,8
136398,263853,24037,4
136400,197496,24037,8
136401,243079,24037,8
136403,259544,24037,8
136404,174989,24037,6
136405,220168,30895,5
136406,203899,24037,8
136408,173257,24037,7
136409,217642,30895,4
136410,213722,30895,6
136411,176385,24037,4
136413,214280,30895,7
136415,176489,24037,8
136416,299891,2698,5
136417,168351,24037,8
136418,35692,2698,10
136419,219490,24037,9
136420,215456,30895,7
136422,173067,24037,7
136423,213733,30895,2
136424,173169,24037,8
136425,213929,30895,5
136427,191399,20907,7
136429,323372,38793,5
136430,315812,38793,8
136431,213749,30895,5
136432,228758,27957,7
136434,213925,30895,6
136435,218400,27957,10
136436,168325,27957,8
136437,293543,30895,7
136438,221204,30895,2
136440,175531,24459,8
136441,213751,30895,2
136442,213772,30895,9
136444,213715,30895,8
136445,213907,30895,5
136446,280023,33157,7
136448,8526,1190,7
136449,213699,30895,5
136452,298616,1083,4
136453,13734,1083,7
136463,249671,103,10
136467,291519,910,6
136468,1798,910,7
136469,78257,10178,5
136470,208626,28149,8
136471,295747,28149,5
136472,251995,1537,5
136474,234027,1091,8
136475,274354,1537,3
136477,47897,1424,8
136479,14935,1091,9
136481,244086,32949,5
136483,297947,32574,8
136485,249900,34566,8
136487,271090,34566,8
136489,282551,34566,3
136490,251979,13391,2
136491,257777,34566,8
136492,196965,20965,8
136493,192857,20965,9
136495,6440,3011,6
136497,296708,32648,7
136498,9184,3011,9
136500,271417,34566,7
136501,264476,33473,10
136502,268872,34566,3
136504,298146,32648,9
136505,276495,33473,10
136506,279204,34566,2
136508,298931,32648,8
136509,265766,34566,3
136511,256124,32949,8
136513,57361,1454,8
136515,302837,34566,5
136517,60529,1454,7
136518,88771,1454,7
136519,253619,1454,8
136520,252260,34566,7
136522,267714,34566,9
136524,237673,32648,6
136525,280664,34566,2
136527,247651,32648,7
136528,220590,31867,3
136529,293380,34566,4
136531,293793,34566,3
136532,283685,34566,7
136533,297172,32949,9
136534,297858,34566,3
136536,247865,32949,9
136537,316377,39861,3
136539,240951,32949,9
136541,303254,32949,10
136542,281579,10607,8
136543,284344,34566,6
136544,244029,32949,7
136545,319754,34566,1
136546,244059,32949,9
136547,301876,34566,4
136550,282488,32648,6
136551,289807,34566,6
136553,263260,34566,5
136554,283071,34566,3
136556,244104,32949,3
136557,294945,34566,5
136559,303198,34566,3
136561,308028,32949,10
136562,304956,34566,1
136564,308321,32949,8
136567,305586,34566,2
136568,299723,34566,5
136569,309015,32949,10
136570,262328,34566,4
136571,313534,34566,5
136573,279985,34566,8
136575,244189,32949,9
136577,244483,32949,4
136578,252707,34566,9
136580,244522,32949,5
136581,255635,34566,9
136583,245402,32949,9
136584,264154,34566,1
136585,303216,34566,4
136587,313143,34566,1
136588,293128,34566,8
136590,244166,32949,8
136591,291723,34566,1
136592,244304,32949,10
136593,269206,34566,3
136595,244312,32949,9
136597,244846,32949,5
136598,262825,34566,1
136599,245090,32949,10
136602,252353,34566,1
136605,245106,32949,7
136607,245121,32949,10
136612,317840,39220,6
136613,239800,32949,8
136615,324531,40171,7
136617,240330,32949,10
136619,240336,32949,9
136620,240342,32949,8
136622,312462,39668,7
136623,254848,32949,7
136624,240805,32949,9
136626,325433,32949,9
136628,263050,32949,5
136629,263633,32949,8
136631,264785,32949,8
136632,244177,32949,6
136633,244199,32949,5
136641,29550,215,9
136642,246933,32949,9
136643,242324,470,7
136644,247217,32949,8
136645,323412,40807,7
136647,248029,32949,8
136648,19279,470,5
136649,248284,32949,6
136650,33182,9731,3
136652,235037,470,9
136654,248392,32949,6
136655,182598,470,6
136657,249946,32949,8
136658,233153,3884,5
136659,250470,32949,9
136660,10381,887,6
136661,304066,32949,10
136662,290630,1262,6
136664,210007,1262,10
136665,244064,32949,10
136667,244074,32949,9
136669,244088,32949,9
136670,244100,32949,9
136671,26021,1262,8
136672,244105,32949,9
136673,233040,3323,6
136674,134909,3323,6
136676,157721,3323,3
136677,244118,32949,9
136679,197738,3323,8
136682,188949,3323,2
136683,158859,3323,1
136685,195631,3323,7
136686,8030,3323,6
136688,202610,3323,2
136691,75659,3323,3
136692,231074,3099,5
136694,184630,3323,5
136695,53477,3323,5
136696,190487,3323,1
136697,4115,3323,8
136698,272729,32949,8
136700,273034,32949,5
136701,275375,32949,8
136702,280845,32949,8
136703,83277,1262,7
136704,1342,1262,6
136705,240283,32949,10
136706,2694,470,8
136708,15021,470,4
136709,249275,32949,9
136710,250162,32949,10
136711,13061,470,5
136714,250991,32949,7
136715,251046,32949,8
136716,251539,32949,10
136719,251796,32949,8
136721,252845,32949,9
136723,253055,32949,5
136724,253386,32949,8
136728,244187,32949,6
136729,244188,32949,9
136730,244194,32949,6
136733,244440,32949,7
136734,244669,32949,9
136736,244737,32949,9
136738,244785,32949,10
136740,293202,32949,4
136742,309640,32949,6
136744,289913,32949,5
136746,295478,32949,5
136748,272326,33047,9
136749,285012,33047,6
136751,278353,33047,4
136753,324071,40420,7
136754,286024,33047,3
136756,32762,1221,7
136757,197068,1221,6
136758,138733,1221,7
136761,287386,32949,1
136762,270634,35712,7
136764,205946,31246,8
136765,296025,32949,6
136766,271061,35712,8
136767,313395,33047,5
136768,271242,32949,5
136769,287289,32949,1
136770,314597,33047,4
136772,314857,33047,3
136774,254324,32949,2
136775,317220,33047,2
136777,287815,32949,2
136778,321899,33047,6
136779,242585,32949,8
136781,243328,32949,10
136782,273057,33047,7
136784,243529,32949,8
136786,265366,35712,4
136788,243634,32949,7
136790,243754,32949,8
136791,323687,19953,7
136792,243834,32949,9
136793,126331,19953,8
136794,267591,35712,4
136796,244103,32949,8
136798,284126,33047,3
136799,306904,33047,2
136800,274439,33047,7
136802,277477,33047,6
136804,278626,33047,6
136805,283090,33047,6
136806,284083,33047,6
136807,244137,32949,8
136808,284733,33047,7
136809,285598,33047,6
136810,268151,35712,6
136812,244138,32949,7
136813,274052,35712,8
136815,244139,32949,9
136816,244142,32949,10
136817,282958,35712,4
136819,285055,35712,10
136821,244145,32949,10
136822,289101,35712,8
136824,244152,32949,8
136825,292625,35712,8
136826,244179,32949,10
136828,245094,32949,8
136829,297556,35712,7
136831,301993,35712,9
136833,245149,32949,8
136835,245208,32949,7
136836,303323,35712,7
136838,245417,32949,9
136839,310041,35712,5
136840,245758,32949,8
136841,313221,35712,5
136842,324067,35712,6
136843,246261,32949,9
136844,324447,35712,7
136845,264947,35712,8
136846,265674,35712,7
136847,268242,35712,3
136848,247001,32949,8
136849,278867,35712,8
136850,265840,35712,6
136851,247574,32949,7
136852,274635,33047,8
136853,248370,32949,8
136854,275395,33047,7
136855,276527,33047,8
136856,248486,32949,6
136857,276616,33047,8
136858,276736,33047,8
136859,279045,33047,4
136860,286216,33047,10
136861,295216,33047,3
136862,248528,32949,8
136863,301887,33047,6
136864,307173,33047,1
136865,248829,32949,10
136866,273723,33047,5
136867,249100,32949,9
136868,273801,33047,5
136869,253585,32949,8
136870,317124,33047,10
136871,287938,33047,7
136872,253650,32949,9
136873,262819,35712,9
136874,265208,35712,9
136875,253651,32949,9
136876,265241,35712,3
136877,253675,32949,7
136878,265681,35712,7
136879,253997,32949,7
136880,254557,32949,9
136881,265165,35712,3
136882,265271,35712,3
136884,254666,32949,9
136885,265900,35712,2
136886,268513,35712,1
136888,255099,32949,8
136889,262336,35712,5
136890,264129,35712,7
136891,262477,32949,10
136892,262344,35712,4
136893,263078,35712,1
136894,269195,35712,9
136896,262324,35712,8
136897,265225,35712,9
136898,262289,35712,3
136899,266662,32949,8
136900,265158,35712,1
136901,265161,35712,7
136903,318739,1221,7
136904,268920,32949,4
136905,321992,1221,8
136906,283016,32949,9
136907,97113,1221,8
136908,283035,32949,8
136909,17662,1221,8
136910,177463,1221,4
136911,18863,1221,6
136912,240394,32949,10
136913,198782,1221,2
136915,284375,32949,7
136916,4975,1221,7
136918,241041,32949,7
136919,285194,32949,3
136920,273599,33047,7
136921,310573,33047,9
136922,280879,33047,7
136923,241323,32949,6
136925,276559,33047,4
136926,276572,33047,10
136927,277870,33047,3
136928,276568,33047,5
136930,241702,32949,8
136931,319713,33047,8
136932,278840,33047,2
136933,273660,33047,9
136934,242024,32949,9
136935,273639,33047,10
136937,242397,32949,9
136939,242451,32949,10
136940,276556,33047,7
136941,288237,32949,7
136942,242616,32949,9
136944,276450,33047,6
136945,243183,32949,9
136946,276473,33047,7
136947,244047,32949,8
136948,244126,32949,9
136949,275897,33047,7
136950,244162,32949,10
136951,275898,33047,4
136952,244163,32949,8
136955,244178,32949,7
136956,231536,7646,4
136957,244201,32949,10
136958,244205,32949,8
136960,244305,32949,8
136962,244344,32949,2
136963,291632,32949,7
136964,244619,32949,7
136965,244787,32949,9
136966,294892,32949,7
136968,295077,32949,7
136969,246898,32949,8
136970,250978,32949,10
136971,205425,8026,8
136973,31737,8026,2
136974,251327,32949,8
136977,305774,32949,6
136978,307285,32949,8
136979,148203,15119,7
136980,91693,15119,5
136982,309992,32949,9
136983,62607,2153,6
136984,248973,8287,10
136985,314192,32949,9
136986,65225,2153,9
136987,314264,32949,6
136988,213076,2153,10
136989,72273,2153,4
136990,285240,38068,8
136991,89207,2153,10
136992,315647,32949,10
136993,54205,2153,3
136994,5345,2153,4
136995,263439,17873,6
136997,257157,32949,8
136998,114383,17873,6
136999,258756,32949,3
137001,321464,32949,9
137002,283783,15119,4
137003,324589,32949,4
137006,244512,32949,8
137007,244608,32949,3
137008,309516,15119,7
137009,244641,32949,10
137010,212054,15119,3
137012,244791,32949,7
137013,107115,15119,6
137014,90925,15119,7
137016,154593,15119,7
137018,35656,864,3
137019,111281,15119,2
137020,272488,15119,7
137022,245740,32949,3
137023,189793,15119,8
137024,92137,15119,5
137025,270304,32949,6
137026,86221,15119,7
137027,270772,32949,10
137028,90871,15119,7
137029,246431,32949,7
137030,87221,15119,8
137031,92347,15119,6
137032,248275,32949,8
137033,90919,15119,3
137034,105935,15119,9
137035,248899,32949,8
137037,249335,32949,8
137038,249341,32949,9
137039,280749,32949,10
137040,252130,32949,10
137041,241135,32949,8
137042,241205,32949,9
137044,206942,28543,10
137045,255848,32949,9
137046,241597,32949,5
137050,241892,32949,8
137051,242290,32949,10
137054,242299,32949,9
137055,288162,32949,7
137057,288510,32949,5
137059,244048,32949,9
137060,320591,35134,1
137061,298131,35134,2
137062,244049,32949,8
137063,114405,13185,10
137064,244051,32949,9
137065,244154,32949,9
137066,259540,32949,6
137067,74265,13185,7
137068,288475,35134,3
137069,270841,35134,10
137070,289024,35134,6
137072,245131,32949,8
137073,260824,35134,6
137074,245198,32949,9
137075,271004,35134,8
137076,271204,35134,8
137077,293023,32949,9
137079,258296,35134,1
137081,246142,32949,10
137085,246804,32949,9
137087,247279,32949,6
137088,248894,32353,7
137089,297241,32949,9
137090,228282,32353,8
137094,265633,32949,10
137095,302917,32949,3
137099,268733,32949,8
137100,269777,32949,10
137102,241394,32949,5
137103,271960,32949,6
137105,279435,32949,8
137107,316609,32949,10
137109,281085,32949,9
137112,247766,32949,10
137116,261511,32949,8
137117,17587,184,9
137119,193256,184,6
137121,10407,184,7
137122,258499,34368,1
137124,258992,34368,6
137127,262584,32949,7
137128,259168,34368,1
137130,249497,32949,6
137132,266742,34368,8
137135,255753,34368,7
137137,235436,2033,3
137139,249824,32949,5
137140,240146,2033,7
137142,62219,2033,6
137144,286017,32949,9
137146,241773,32949,10
137147,165507,2033,7
137149,241943,32949,9
137150,4482,2033,7
137151,250797,32949,2
137153,246257,32949,10
137154,87309,2033,8
137156,258349,34368,7
137157,258404,34368,8
137158,324602,34368,6
137160,307515,32949,8
137161,258385,34368,8
137163,254100,34368,10
137164,258595,34368,7
137166,239812,32949,8
137168,245716,32949,9
137169,258348,34368,7
137170,258572,34368,2
137172,240297,32949,8
137175,3500,184,8
137176,311194,32949,9
137181,247467,32949,9
137182,268876,32949,7
137184,270132,32949,4
137186,273678,32949,7
137187,234522,12375,9
137188,189340,12375,7
137192,274311,32949,8
137196,293216,32949,3
137197,280206,32949,9
137199,242255,32949,2
137206,258399,32648,7
137208,264251,32648,7
137211,269871,32648,6
137214,278465,32648,8
137219,289446,32648,8
137220,290424,32648,4
137221,217882,31223,7
137222,295160,32648,7
137226,221964,31223,8
137227,230133,32648,7
137231,94395,5386,10
137234,80492,5386,7
137235,230029,32648,3
137236,315602,32648,8
137240,291734,5386,3
137241,316796,32648,8
137245,189172,5386,7
137247,319731,32648,4
137249,30506,5386,7
137251,215852,31223,3
137253,179694,909,7
137254,17713,1574,3
137255,266537,32648,3
137257,85873,1361,8
137259,246883,32648,7
137262,274386,32648,5
137264,17035,1361,6
137266,249109,32648,7
137267,14667,1361,9
137271,86087,1361,7
137272,278627,32648,7
137274,18243,1361,9
137276,286657,31883,6
137279,255581,33566,7
137280,236202,32648,7
137281,233334,31883,8
137283,219180,1454,7
137285,67625,3166,6
137287,51811,3166,4
137289,21534,1454,10
137291,287602,3166,4
137294,256975,1454,8
137299,305295,3166,7
137300,265649,1454,10
137301,77313,12375,6
137302,294226,3166,7
137304,249355,1454,6
137307,171459,1454,9
137309,90469,3166,5
137311,6996,3166,5
137313,4541,3166,7
137314,89935,1454,7
137316,314699,32949,9
137318,219714,31883,6
137320,16649,1361,4
137322,247525,32949,9
137324,77867,1361,3
137325,11170,1361,6
137327,34810,1361,8
137329,18903,1361,7
137330,1876,1361,7
137332,13453,909,10
137333,242978,32949,3
137335,6047,909,9
137337,248136,32949,6
137339,107783,909,9
137341,26698,909,5
137344,24557,909,2
137345,244082,32949,1
137346,7488,909,7
137348,48191,909,8
137350,279842,31223,1
137351,244060,32949,10
137353,289112,31223,6
137356,269105,31223,5
137358,240729,32949,3
137360,315051,32949,1
137364,215142,31223,4
137365,240360,32949,10
137367,227231,31223,10
137369,215798,31223,4
137371,244040,32949,3
137373,303407,31223,6
137375,215237,31223,3
137379,244041,32949,3
137380,269521,31223,5
137382,239816,32949,9
137383,212955,31223,4
137384,261115,32949,10
137386,215328,31223,7
137390,219353,31223,3
137392,240035,32949,6
137393,215217,31223,6
137395,244056,32949,4
137396,238781,31223,2
137397,241940,32949,3
137399,268044,32949,10
137402,243992,32949,10
137404,244039,32949,7
137407,317397,32648,6
137409,229958,32648,7
137410,231655,32648,6
137414,229995,32648,7
137418,234982,32648,9
137422,232348,32648,7
137424,241257,32648,9
137426,230516,32648,4
137430,230490,32648,8
137434,232443,32648,8
137436,32612,2534,8
137441,300057,1734,5
137443,231004,32648,9
137449,229962,32648,5
137450,291951,38078,8
137452,231996,32648,9
137454,286226,37395,8
137456,230429,32648,7
137458,17779,6148,6
137460,234687,32648,8
137461,17763,6148,6
137462,229827,32648,3
137464,245724,34904,5
137466,11194,2464,7
137467,229964,32648,2
137469,118477,6919,6
137470,122409,9181,7
137472,111319,6919,6
137475,142801,6919,5
137476,98151,9181,9
137478,261154,9181,8
137480,227586,6919,6
137483,42123,6919,9
137486,21714,2210,10
137488,262733,9181,6
137490,269950,2210,6
137492,23610,7279,8
137494,120787,9181,10
137498,42323,7279,9
137499,40237,9181,8
137500,22011,7279,4
137501,234806,13391,7
137503,22005,7279,7
137505,227724,13391,7
137507,26024,7279,8
137511,17759,2210,7
137512,221146,13391,6
137514,91955,2210,3
137515,288645,13391,6
137516,3563,2210,7
137518,196006,6919,8
137520,201759,13391,9
137522,38366,6919,7
137523,189957,13391,8
137525,270946,36108,5
137527,196182,13391,6
137528,273477,36108,6
137532,278742,36108,7
137534,249181,13391,9
137535,310447,36108,8
137537,275909,36108,3
137538,219929,13391,7
137539,275878,36108,7
137541,222410,13391,7
137542,281545,36108,8
137544,200475,13391,6
137547,269822,36108,5
137549,184585,13391,8
137551,275908,36108,8
137553,184494,6919,2
137554,38850,6919,5
137556,190496,13391,7
137559,37335,6919,5
137561,39114,1454,7
137563,36705,6919,7
137565,38297,6919,8
137568,47237,1454,10
137571,270180,34904,7
137573,208339,1454,9
137576,242203,34904,1
137579,304964,34904,6
137580,14708,1454,10
137583,240882,34904,4
137584,240798,34904,3
137587,240839,34904,6
137588,240764,34904,4
137591,17782,6148,8
137592,303797,1454,3
137594,306626,1734,6
137595,312096,1454,8
137596,52613,1454,9
137598,25898,1734,6
137600,34792,1734,8
137601,15162,1734,5
137602,68535,1454,4
137612,304832,1454,8
137614,106213,1454,7
137617,12041,1454,10
137619,195951,1454,8
137622,270735,1454,6
137624,24372,1454,10
137633,6207,1454,9
137637,23775,1454,1
137643,29347,1454,5
137646,11919,1454,10
137652,32336,1454,9
137656,1657,1454,10
137659,239857,32949,9
