,anime_id,genre
612,34534,"slice of life, demons, supernatural, drama, shoujo"
613,31812,"action, mystery, comedy, historical, demons, supernatural, shounen"
614,513,"adventure, fantasy, romance, sci-fi"
615,45,"action, adventure, comedy, historical, romance, samurai, shounen"
616,1698,"music, slice of life, comedy, drama, romance, josei"
617,4081,"slice of life, demons, supernatural, drama, shoujo"
618,7655,"comedy, drama, shounen, sports"
619,18115,"action, adventure, magic, fantasy, shounen"
620,28701,"action, fantasy, magic, supernatural"
621,1365,"adventure, mystery, police, shounen"
622,32282,"ecchi, school, shounen"
623,5040,"sports, psychological, seinen"
624,20651,"slice of life, demons, supernatural, drama, shoujo"
625,5420,"drama, fantasy, slice of life"
626,30230,"comedy, sports, school, shounen"
627,25781,"action, fantasy, shoujo"
628,12531,"drama, josei, music, romance, school"
629,437,"dementia, drama, horror, psychological"
630,36538,"slice of life, demons, supernatural, drama, shoujo"
631,11979,"drama, magic, psychological, thriller"
632,486,"action, adventure, psychological, slice of life"
633,17389,"action, military, historical, seinen"
634,6594,"action, adventure, historical, martial arts, romance"
635,32366,"comedy, parody"
636,3784,"action, sci-fi, mecha"
637,10863,"sci-fi, comedy, thriller"
638,25835,"comedy, drama"
639,34240,"sci-fi, music"
640,5341,"adventure, historical, romance, fantasy"
641,38450,"action, comedy, historical, mystery, supernatural"
642,37105,"slice of life, comedy, seinen"
643,10087,"action, supernatural, magic, fantasy"
644,5,"action, drama, mystery, sci-fi, space"
645,37055,"action, magic, military"
646,2246,"mystery, historical, horror, demons, psychological, supernatural, fantasy, seinen"
647,13601,"action, police, psychological, sci-fi"
648,16894,"comedy, sports, school, shounen"
649,28805,"adventure, supernatural"
650,523,"adventure, comedy, supernatural"
651,13125,"sci-fi, mystery, horror, psychological, supernatural, drama"
652,25777,"action, drama, fantasy, military, mystery, shounen, super power"
653,35848,"action, mecha, sci-fi, super power"
654,9756,"psychological, drama, magic, thriller"
655,9260,"mystery, supernatural, vampire"
656,30709,"comedy, demons, supernatural, romance, fantasy, shoujo"
657,37999,"comedy, psychological, romance, school, seinen"
658,37450,"comedy, romance, school, supernatural"
659,5941,"comedy, drama, romance, school, shounen, sports"
660,10030,"comedy, drama, romance, shounen"
661,31181,"mystery, comedy, supernatural, vampire"
662,11981,"mystery, psychological, drama, magic, thriller"
663,467,"action, military, sci-fi, police, mecha, seinen"
664,14397,"drama, game, josei, school, slice of life, sports"
665,35557,"action, drama, fantasy, mystery, seinen"
666,39195,"slice of life, psychological, drama, shounen"
667,36259,"comedy, kids, slice of life"
668,22789,"comedy, slice of life"
669,2251,"action, comedy, historical, mystery, supernatural"
670,31646,"drama, game, seinen, slice of life"
671,5028,"comedy, drama, romance, shounen, sports"
672,572,"adventure, fantasy"
673,136,"action, adventure, super power, fantasy, shounen"
674,28171,"ecchi, school, shounen"
675,877,"music, slice of life, comedy, drama, romance, shoujo"
676,24415,"comedy, sports, school, shounen"
677,5205,"action, mystery, supernatural, romance, thriller"
678,392,"action, comedy, demons, supernatural, martial arts, shounen"
679,10162,"josei, slice of life"
680,38889,"music, drama, romance, school, shounen"
681,16498,"action, military, mystery, super power, drama, fantasy, shounen"
682,22535,"action, sci-fi, horror, psychological, drama, seinen"
683,777,"action, military, horror, supernatural, vampire, seinen"
684,2921,"action, drama, shounen, slice of life, sports"
685,32843,"action, sci-fi, music"
686,35851,"drama, fantasy"
687,33,"action, adventure, demons, drama, fantasy, horror, military, romance, seinen, supernatural"
688,10408,"drama, romance, shoujo, supernatural"
689,35760,"action, drama, fantasy, military, mystery, shounen, super power"
690,12431,"comedy, sci-fi, seinen, slice of life, space"
691,37965,"comedy, sports, drama"
692,38691,"adventure, sci-fi, shounen"
693,31043,"mystery, psychological, supernatural, seinen"
694,33255,"comedy, school, shounen, slice of life, supernatural"
695,205,"action, adventure, comedy, historical, samurai, shounen"
696,10165,"slice of life, comedy, school, shounen"
697,7472,"action, sci-fi, comedy, historical, parody, samurai, shounen"
698,3297,"fantasy, sci-fi, shounen, slice of life"
699,9989,"slice of life, supernatural, drama"
700,33674,"game, supernatural, drama, romance, fantasy"
701,32,"sci-fi, dementia, psychological, drama, mecha"
702,32182,"action, slice of life, comedy, supernatural"
703,35843,"action, sci-fi, comedy, historical, parody, samurai, shounen"
704,11577,"sci-fi, drama"
705,170,"comedy, sports, drama, school, shounen"
706,37208,"action, adventure, comedy, historical, mystery, supernatural"
707,21,"action, adventure, comedy, super power, drama, fantasy, shounen"
708,578,"drama, historical"
709,30484,"sci-fi, thriller"
710,6114,"drama, historical, seinen, thriller"
711,36999,"comedy, mystery, supernatural, vampire"
712,38826,"drama, fantasy, romance, slice of life"
713,34612,"slice of life, comedy, supernatural, school, shounen"
714,38040,"adventure, comedy, fantasy, magic, parody, supernatural"
715,26055,"action, adventure, supernatural, drama, shounen"
716,36456,"action, comedy, school, shounen, super power"
717,21329,"adventure, slice of life, mystery, historical, supernatural, fantasy, seinen"
718,4565,"action, mecha, sci-fi, space, super power"
719,4282,"action, mystery, supernatural, drama, romance, thriller"
720,28735,"drama, historical, josei"
721,36098,drama
722,5300,"slice of life, demons, supernatural, drama, shoujo"
723,31933,"action, adventure, comedy, supernatural, drama, shounen"
724,33486,"action, comedy, super power, school, shounen"
725,32983,"slice of life, demons, supernatural, drama, shoujo"
726,30654,"action, comedy, school, shounen"
727,12365,"comedy, drama, romance, shounen"
728,28957,"adventure, fantasy, historical, mystery, seinen, slice of life, supernatural"
729,7785,"mystery, comedy, psychological, romance"
730,33352,"slice of life, drama, fantasy"
731,35839,"adventure, comedy"
732,22135,"drama, psychological, seinen, sports"
733,10379,"slice of life, demons, supernatural, drama, shoujo"
734,19647,"comedy, sports, drama, shounen"
735,20583,"comedy, sports, drama, school, shounen"
736,11741,"action, supernatural, magic, fantasy"
737,33049,"action, fantasy, magic, supernatural"
738,31757,"action, mystery, supernatural, vampire"
739,7311,"comedy, mystery, romance, school, sci-fi, supernatural"
740,1535,"mystery, police, psychological, supernatural, thriller, shounen"
741,34591,"slice of life, demons, supernatural, drama, shoujo"
742,37779,"sci-fi, mystery, horror, psychological, thriller, shounen"
743,11665,"slice of life, demons, supernatural, drama, shoujo"
744,19,"drama, horror, mystery, police, psychological, seinen, thriller"
745,5258,"comedy, sports, drama, shounen"
746,2001,"action, adventure, comedy, mecha, sci-fi"
747,12355,"fantasy, slice of life"
748,457,"adventure, slice of life, mystery, historical, supernatural, fantasy, seinen"
749,431,"adventure, drama, fantasy, romance"
750,245,"comedy, drama, school, shounen, slice of life"
751,21939,"adventure, slice of life, mystery, historical, supernatural, fantasy, seinen"
752,37991,"action, adventure, shounen"
753,38329,"comedy, romance, school"
754,36838,"action, sci-fi, comedy, historical, parody, samurai, shounen"
755,44,"action, historical, drama, romance, martial arts, samurai, shounen"
756,24701,"adventure, fantasy, historical, mystery, seinen, slice of life, supernatural"
757,17074,"mystery, comedy, supernatural, romance, vampire"
758,37491,"action, comedy, historical, parody, samurai, sci-fi, shounen"
759,1575,"action, military, sci-fi, super power, drama, mecha, school"
760,37521,"action, adventure, drama, historical, seinen"
761,263,"comedy, sports, drama, shounen"
762,33095,"drama, historical, josei"
763,164,"action, adventure, fantasy"
764,1,"action, adventure, comedy, drama, sci-fi, space"
765,28851,"drama, school, shounen"
766,35180,"drama, game, seinen, slice of life"
767,820,"military, sci-fi, space, drama"
768,9969,"action, sci-fi, comedy, historical, parody, samurai, shounen"
769,28977,"action, comedy, historical, parody, samurai, sci-fi, shounen"
770,38524,"action, drama, fantasy, military, mystery, shounen, super power"
771,32281,"romance, supernatural, school, drama"
772,11061,"action, adventure, fantasy, shounen, super power"
773,9253,"thriller, sci-fi"
774,801,"action, military, sci-fi, mystery, police, mecha, seinen"
775,24687,"adventure, fantasy, historical, mystery, seinen, slice of life, supernatural"
776,338,"military, historical, drama, romance, shoujo"
777,558,"comedy, drama, shounen, sports"
778,34798,"slice of life, comedy"
779,1142,"drama, josei, romance, slice of life"
780,24985,"school, shoujo"
781,235,"adventure, mystery, comedy, police, shounen"
782,6746,"action, mystery, supernatural"
783,31149,"action, supernatural, fantasy"
784,861,"comedy, drama, mystery, psychological, supernatural"
785,18179,"comedy, sports, drama, shounen"
786,34100,"action, magic, fantasy"
787,2952,"action, fantasy, super power"
788,3907,"sci-fi, adventure, space, romance, shounen"
789,32122,"action, comedy, historical, parody, samurai, shounen"
790,29095,"drama, harem, psychological, romance"
791,849,"comedy, mystery, parody, school, sci-fi, slice of life"
792,31765,"action, game, adventure, romance, fantasy"
793,1096,"drama, mecha, mystery, police, sci-fi"
794,5485,"action, super power, drama, mecha, shounen"
795,6154,"sci-fi, adventure, shounen"
796,20159,"action, adventure, comedy, fantasy, kids"
797,28881,"cars, seinen, sports"
798,19613,"action, cars, seinen, sports"
799,80,"action, military, sci-fi, space, mecha"
800,1910,"adventure, drama, historical, mystery, seinen, slice of life"
801,19489,"adventure, comedy, magic, fantasy, school"
802,19703,"action, fantasy, supernatural"
803,34544,"action, drama, fantasy, horror, supernatural"
804,5835,"drama, romance, shoujo"
805,1824,"drama, historical"
806,2828,"adventure, drama, historical, kids, slice of life"
807,35198,"school, slice of life, sports"
808,317,"action, super power, fantasy"
809,2761,"drama, mecha, sci-fi, space"
810,32370,"action, adventure, super power, demons, shounen"
811,1818,"action, adventure, super power, demons, supernatural, fantasy, shounen"
812,14741,"slice of life, comedy, drama, romance, school"
813,10218,"action, military, adventure, demons, supernatural, fantasy, seinen"
814,37873,"music, comedy"
815,33350,"action, supernatural"
816,16870,"action, super power, romance, martial arts, shounen"
817,29830,"comedy, drama, slice of life"
818,30727,"comedy, ecchi, harem, romance, school"
819,6591,"historical, romance"
820,36796,"mystery, comedy, supernatural, vampire"
821,32547,"comedy, school, seinen, slice of life"
822,30952,"cars, seinen, sports"
823,34914,"game, slice of life, comedy"
824,93,"action, drama, mecha, military, romance, sci-fi, space"
825,5310,"action, mecha, military, music, romance, sci-fi, space"
826,34021,"action, adventure, drama, seinen"
827,6115,"action, adventure, comedy, mystery, shounen"
828,18153,"slice of life, supernatural, fantasy"
829,35658,"comedy, sports, shounen"
830,36593,"action, magic, fantasy, shoujo"
831,4886,"adventure, comedy, demons, fantasy, magic, romance, shounen, supernatural"
832,17895,"comedy, drama, romance"
833,6033,"action, adventure, comedy, fantasy, martial arts, shounen, super power"
834,1473,"action, comedy, mystery, shounen"
835,33354,"adventure, comedy, fantasy, magic, romance, shoujo"
836,9252,"action, fantasy, mecha, military, shounen"
837,8516,"comedy, super power, romance, school"
838,1375,"comedy, historical, romance, school, shoujo, slice of life"
839,12017,"action, mystery, comedy, super power"
840,2451,"action, adventure, sci-fi, space"
841,7724,"mystery, horror, supernatural, thriller, vampire"
842,10083,"mystery, horror, supernatural, thriller, vampire"
843,13203,"action, adventure, comedy, ecchi, samurai, seinen"
844,1887,"slice of life, comedy, parody, school"
845,20517,"comedy, drama, romance, school, slice of life, supernatural"
846,3603,"action, adventure, horror, shounen, vampire"
847,40269,"action, martial arts"
848,570,"military, police, psychological, drama, romance"
849,38333,"slice of life, comedy"
850,35972,"action, adventure, comedy, magic, fantasy, shounen"
851,106,"drama, romance, school, shoujo"
852,985,"adventure, drama, fantasy, shounen"
853,479,"action, adventure, comedy, super power, supernatural, drama, shounen"
854,407,"comedy, drama, mystery, police, shounen"
855,29829,"comedy, drama, slice of life"
856,534,"adventure, comedy, demons, magic, fantasy"
857,33502,"sci-fi, drama, romance, fantasy"
858,154,"action, adventure, comedy, supernatural, drama, shounen"
859,1007,"comedy, martial arts, romance, shounen"
860,38262,"slice of life, comedy, kids"
861,38201,"comedy, parody"
862,38347,"harem, comedy, romance"
863,1379,"adventure, drama, fantasy"
864,516,"comedy, mecha, parody, sci-fi, shounen"
865,8525,"comedy, harem, romance, shounen, supernatural"
866,11237,"slice of life, comedy, school, seinen"
867,25303,"sports, shounen"
868,12117,"adventure, comedy, mystery, police, shounen, sports"
869,6024,"comedy, kids, slice of life"
870,31478,"action, comedy, mystery, seinen, super power, supernatural"
871,1520,"drama, mystery, psychological, thriller"
872,1562,"comedy, shoujo"
873,8311,"adventure, supernatural, fantasy, shounen"
874,24893,"action, sci-fi, space, mecha, seinen"
875,2104,"comedy, parody, romance, school, shounen"
876,210,"slice of life, comedy, martial arts, fantasy, shounen"
877,30240,"comedy, ecchi, romance, school, seinen"
878,795,"psychological, drama, school, shoujo, shoujo ai"
879,31772,"action, comedy, parody, sci-fi, seinen, super power, supernatural"
880,31764,"action, adventure, fantasy, military"
881,91,"action, drama, mecha, military, sci-fi, space"
882,30311,"comedy, sports"
883,10357,"comedy, fantasy, seinen"
884,37029,"comedy, demons, fantasy, seinen, supernatural"
